problem,prompt_name,code_index,code_segment,Size,Min,Average,Max,Exception
p5_find_duplicates_list,prompt_1,1,['def funcImp(arg1):\n    frequency = {}\n    result = []\n    for num in arg1:\n        if num not in frequency:\n            frequency[num] = 1\n        else:\n            if frequency[num] == 1:\n                result.append(num)\n            frequency[num] += 1\n    return result'],1000,0.003713899990543723,0.0038875230005942286,0.005081000039353967,N/A
p5_find_duplicates_list,prompt_1,1,['def funcImp(arg1):\n    frequency = {}\n    result = []\n    for num in arg1:\n        if num not in frequency:\n            frequency[num] = 1\n        else:\n            if frequency[num] == 1:\n                result.append(num)\n            frequency[num] += 1\n    return result'],10000,0.040741899982094765,0.04224104502471164,0.047696599969640374,N/A
p5_find_duplicates_list,prompt_1,1,['def funcImp(arg1):\n    frequency = {}\n    result = []\n    for num in arg1:\n        if num not in frequency:\n            frequency[num] = 1\n        else:\n            if frequency[num] == 1:\n                result.append(num)\n            frequency[num] += 1\n    return result'],100000,0.7573293999303132,0.7919972780067474,0.8324587000533938,N/A
p5_find_duplicates_list,prompt_1,2,['def funcImp(arg1):\n    seen = set()\n    duplicates = []\n    for x in arg1:\n        if x in seen:\n            duplicates.append(x)\n        else:\n            seen.add(x)\n    return duplicates'],1000,0.003216699929907918,0.0033767719962634144,0.004567899974063039,N/A
p5_find_duplicates_list,prompt_1,2,['def funcImp(arg1):\n    seen = set()\n    duplicates = []\n    for x in arg1:\n        if x in seen:\n            duplicates.append(x)\n        else:\n            seen.add(x)\n    return duplicates'],10000,0.04052060004323721,0.042621550005860626,0.04723889986053109,N/A
p5_find_duplicates_list,prompt_1,2,['def funcImp(arg1):\n    seen = set()\n    duplicates = []\n    for x in arg1:\n        if x in seen:\n            duplicates.append(x)\n        else:\n            seen.add(x)\n    return duplicates'],100000,0.6585417999885976,0.6780570890055969,0.7124491001013666,N/A
p5_find_duplicates_list,prompt_1,3,['def funcImp(arg1):\n    duplicates = []\n    for value in arg1:\n        if arg1.count(value) > 1 and value not in duplicates:\n            duplicates.append(value)\n    return duplicates'],1000,0.40105030010454357,0.4098514430038631,0.4347649000119418,N/A
p5_find_duplicates_list,prompt_1,3,['def funcImp(arg1):\n    duplicates = []\n    for value in arg1:\n        if arg1.count(value) > 1 and value not in duplicates:\n            duplicates.append(value)\n    return duplicates'],10000,600.0,600.0,600.0,	 runtime.get_runtime terminated after 600 seconds
p5_find_duplicates_list,prompt_1,3,['def funcImp(arg1):\n    duplicates = []\n    for value in arg1:\n        if arg1.count(value) > 1 and value not in duplicates:\n            duplicates.append(value)\n    return duplicates'],100000,600.0,600.0,600.0,	 runtime.get_runtime terminated after 600 seconds
p5_find_duplicates_list,prompt_1,4,['def funcImp(arg1):\n    duplicate_list = []\n    for item in arg1:\n        if arg1.count(item) > 1 and item not in duplicate_list:\n            duplicate_list.append(item)\n    return duplicate_list'],1000,0.40168350003659725,0.40761659100884573,0.4176960999611765,N/A
