problem,prompt_name,code_index,code_segment,Size,Min,Average,Max,Exception
p10_maximum_product_subarray,prompt_1,1,"['def funcImp(arg1):\n    if not arg1:\n        return 0\n    current_max = current_min = max_so_far = arg1[0]\n    for i in range(1, len(arg1)):\n        if arg1[i] < 0:\n            current_max, current_min = (current_min, current_max)\n        current_max = max(arg1[i], current_max * arg1[i])\n        current_min = min(arg1[i], current_min * arg1[i])\n        max_so_far = max(max_so_far, current_max)\n    return max_so_far']",1000,0.04718509968370199,0.04918686700053513,0.06181679992005229,N/A
p10_maximum_product_subarray,prompt_1,1,"['def funcImp(arg1):\n    if not arg1:\n        return 0\n    current_max = current_min = max_so_far = arg1[0]\n    for i in range(1, len(arg1)):\n        if arg1[i] < 0:\n            current_max, current_min = (current_min, current_max)\n        current_max = max(arg1[i], current_max * arg1[i])\n        current_min = min(arg1[i], current_min * arg1[i])\n        max_so_far = max(max_so_far, current_max)\n    return max_so_far']",10000,2.583593000192195,2.638943464988843,2.6958034997805953,N/A
p10_maximum_product_subarray,prompt_1,1,"['def funcImp(arg1):\n    if not arg1:\n        return 0\n    current_max = current_min = max_so_far = arg1[0]\n    for i in range(1, len(arg1)):\n        if arg1[i] < 0:\n            current_max, current_min = (current_min, current_max)\n        current_max = max(arg1[i], current_max * arg1[i])\n        current_min = min(arg1[i], current_min * arg1[i])\n        max_so_far = max(max_so_far, current_max)\n    return max_so_far']",100000,600.0,600.0,600.0,	 runtime.get_runtime terminated after 600 seconds
p10_maximum_product_subarray,prompt_1,2,"['def funcImp(arg1):\n    max_product = arg1[0]\n    min_product = arg1[0]\n    max_ending_here = arg1[0]\n    for i in range(1, len(arg1)):\n        current = arg1[i]\n        temp_max = max(current, max_ending_here * current, min_product * current)\n        temp_min = min(current, max_ending_here * current, min_product * current)\n        max_product = max(max_product, temp_max)\n        min_product = min(min_product, temp_min)\n        max_ending_here = temp_max\n    return max_product']",1000,0.08452240005135536,0.08790052700322121,0.10157749988138676,N/A
p10_maximum_product_subarray,prompt_1,2,"['def funcImp(arg1):\n    max_product = arg1[0]\n    min_product = arg1[0]\n    max_ending_here = arg1[0]\n    for i in range(1, len(arg1)):\n        current = arg1[i]\n        temp_max = max(current, max_ending_here * current, min_product * current)\n        temp_min = min(current, max_ending_here * current, min_product * current)\n        max_product = max(max_product, temp_max)\n        min_product = min(min_product, temp_min)\n        max_ending_here = temp_max\n    return max_product']",10000,5.121840399689972,5.204240263025277,5.318318100180477,N/A
p10_maximum_product_subarray,prompt_1,2,"['def funcImp(arg1):\n    max_product = arg1[0]\n    min_product = arg1[0]\n    max_ending_here = arg1[0]\n    for i in range(1, len(arg1)):\n        current = arg1[i]\n        temp_max = max(current, max_ending_here * current, min_product * current)\n        temp_min = min(current, max_ending_here * current, min_product * current)\n        max_product = max(max_product, temp_max)\n        min_product = min(min_product, temp_min)\n        max_ending_here = temp_max\n    return max_product']",100000,600.0,600.0,600.0,	 runtime.get_runtime terminated after 600 seconds
p10_maximum_product_subarray,prompt_1,3,"['def funcImp(arg1):\n    if len(arg1) == 0:\n        return 0\n    max_so_far = arg1[0]\n    min_so_far = arg1[0]\n    result = arg1[0]\n    for i in range(1, len(arg1)):\n        curr = arg1[i]\n        temp_max = max(curr, max_so_far * curr, min_so_far * curr)\n        min_so_far = min(curr, max_so_far * curr, min_so_far * curr)\n        max_so_far = temp_max\n        result = max(result, max_so_far)\n    return result']",1000,0.07979190023615956,0.08332758196629583,0.10054010013118386,N/A
p10_maximum_product_subarray,prompt_1,3,"['def funcImp(arg1):\n    if len(arg1) == 0:\n        return 0\n    max_so_far = arg1[0]\n    min_so_far = arg1[0]\n    result = arg1[0]\n    for i in range(1, len(arg1)):\n        curr = arg1[i]\n        temp_max = max(curr, max_so_far * curr, min_so_far * curr)\n        min_so_far = min(curr, max_so_far * curr, min_so_far * curr)\n        max_so_far = temp_max\n        result = max(result, max_so_far)\n    return result']",10000,5.027336099650711,5.133145451014862,5.281726600136608,N/A
p10_maximum_product_subarray,prompt_1,3,"['def funcImp(arg1):\n    if len(arg1) == 0:\n        return 0\n    max_so_far = arg1[0]\n    min_so_far = arg1[0]\n    result = arg1[0]\n    for i in range(1, len(arg1)):\n        curr = arg1[i]\n        temp_max = max(curr, max_so_far * curr, min_so_far * curr)\n        min_so_far = min(curr, max_so_far * curr, min_so_far * curr)\n        max_so_far = temp_max\n        result = max(result, max_so_far)\n    return result']",100000,600.0,600.0,600.0,	 runtime.get_runtime terminated after 600 seconds
p10_maximum_product_subarray,prompt_1,4,"['def funcImp(arg1):\n    if not arg1:\n        return 0\n    max_ending_here = arg1[0]\n    min_ending_here = arg1[0]\n    max_so_far = arg1[0]\n    for i in range(1, len(arg1)):\n        num = arg1[i]\n        candidates = [num, max_ending_here * num, min_ending_here * num]\n        max_ending_here = max(candidates)\n        min_ending_here = min(candidates)\n        max_so_far = max(max_so_far, max_ending_here)\n    return max_so_far']",1000,0.04964979970827699,0.05161018900573253,0.056765600107610226,N/A
