Size,prompt_name,Function,Min,Average,Max,Minimum Average,Percentage
1000,prompt_1,p13_revere_linkedlist,7.700000423938036e-06,1.0749636308497024e-05,7.079995702952147e-05,9.94614441113203e-06,8.078425811570773
10000,prompt_1,p13_revere_linkedlist,7.499998901039362e-06,1.477577788237896e-05,0.0006086000357754,1.3866157877553064e-05,6.560000346587824
100000,prompt_1,p13_revere_linkedlist,7.399998139590025e-06,6.535672714388127e-05,0.0078098999802023,6.22849339254715e-05,4.93183989259006
1000,prompt_2,p13_revere_linkedlist,7.399998139590025e-06,1.0358299908693874e-05,8.080003317445517e-05,9.94614441113203e-06,4.143872042522794
10000,prompt_2,p13_revere_linkedlist,7.499998901039362e-06,1.4380499854451045e-05,0.0005806000554002,1.3866157877553064e-05,3.709333049861
100000,prompt_2,p13_revere_linkedlist,7.399998139590025e-06,6.401358997100034e-05,0.0067790000466629,6.22849339254715e-05,2.7753999829193043
1000,prompt_3,p13_revere_linkedlist,7.199996616691351e-06,1.0515442994163974e-05,0.0002957999822683,9.94614441113203e-06,5.723811755586086
10000,prompt_3,p13_revere_linkedlist,7.399998139590025e-06,1.4540484593941145e-05,0.0007295000250451,1.3866157877553064e-05,4.863111485840645
100000,prompt_3,p13_revere_linkedlist,7.199996616691351e-06,6.552131951560947e-05,0.0083667999715544,6.22849339254715e-05,5.1960970112138805
1000,prompt_4,p13_revere_linkedlist,7.399998139590025e-06,1.0546106557817532e-05,7.320003351196647e-05,9.94614441113203e-06,6.0321077382910895
10000,prompt_4,p13_revere_linkedlist,7.199996616691351e-06,1.450032980968938e-05,0.0005742000066675,1.3866157877553064e-05,4.573523089355071
100000,prompt_4,p13_revere_linkedlist,7.299997378140688e-06,6.488988339465034e-05,0.0069177999976091,6.22849339254715e-05,4.182310721073971
1000,prompt_5,p13_revere_linkedlist,7.399998139590025e-06,0.0001636532668101,0.011539899976924,9.94614441113203e-06,1545.3940345661404
10000,prompt_5,p13_revere_linkedlist,7.199996616691351e-06,0.0015883319112601,0.1085673999623395,1.3866157877553064e-05,11354.73695948131
100000,prompt_5,p13_revere_linkedlist,7.399998139590025e-06,0.0186797135000492,1.326641199993901,6.22849339254715e-05,29890.7414566753
1000,prompt_6,p13_revere_linkedlist,6.599992047995329e-06,9.94614441113203e-06,0.0001673999940976,9.94614441113203e-06,0.0
10000,prompt_6,p13_revere_linkedlist,6.799993570894003e-06,1.3866157877553064e-05,0.0005796999903395,1.3866157877553064e-05,0.0
100000,prompt_6,p13_revere_linkedlist,6.399990525096655e-06,6.22849339254715e-05,0.0069651999510824,6.22849339254715e-05,0.0
1000,prompt_7,p13_revere_linkedlist,7.299997378140688e-06,1.047417198518111e-05,7.300003198906779e-05,9.94614441113203e-06,5.3088669561050725
10000,prompt_7,p13_revere_linkedlist,7.199996616691351e-06,1.452259146683519e-05,0.0005677000153809,1.3866157877553064e-05,4.734069776782068
100000,prompt_7,p13_revere_linkedlist,7.099995855242014e-06,6.399498958270796e-05,0.006776499969419,6.22849339254715e-05,2.7455366000430512
