problem,prompt_name,code_index,code_segment,Size,Min,Average,Max,Exception
p4_sum_array_pairs,prompt_1,1,"['def funcImp(arg1, arg2):\n    pairs = 0\n    complements = {}\n    for num in arg1:\n        complement = arg2 - num\n        if complement in complements:\n            pairs += complements[complement]\n        if num in complements:\n            complements[num] += 1\n        else:\n            complements[num] = 1\n    return pairs']",1000,0.006113099865615368,0.006409038007259369,0.006681700004264712,N/A
p4_sum_array_pairs,prompt_1,1,"['def funcImp(arg1, arg2):\n    pairs = 0\n    complements = {}\n    for num in arg1:\n        complement = arg2 - num\n        if complement in complements:\n            pairs += complements[complement]\n        if num in complements:\n            complements[num] += 1\n        else:\n            complements[num] = 1\n    return pairs']",10000,0.06787059991620481,0.06986485399771482,0.07748760003596544,N/A
p4_sum_array_pairs,prompt_1,1,"['def funcImp(arg1, arg2):\n    pairs = 0\n    complements = {}\n    for num in arg1:\n        complement = arg2 - num\n        if complement in complements:\n            pairs += complements[complement]\n        if num in complements:\n            complements[num] += 1\n        else:\n            complements[num] = 1\n    return pairs']",100000,1.1029860000126064,1.1308686760021374,1.184925700072199,N/A
p4_sum_array_pairs,prompt_1,2,"['def funcImp(arg1, arg2):\n    seen = set()\n    pairs = 0\n    for num in arg1:\n        target = arg2 - num\n        if target in seen:\n            pairs += 1\n        seen.add(num)\n    return pairs']",1000,0.004400799982249737,0.004595315009355545,0.005662400042638183,N/A
p4_sum_array_pairs,prompt_1,2,"['def funcImp(arg1, arg2):\n    seen = set()\n    pairs = 0\n    for num in arg1:\n        target = arg2 - num\n        if target in seen:\n            pairs += 1\n        seen.add(num)\n    return pairs']",10000,0.055400900077074766,0.05722990499576554,0.0636058000382036,N/A
p4_sum_array_pairs,prompt_1,2,"['def funcImp(arg1, arg2):\n    seen = set()\n    pairs = 0\n    for num in arg1:\n        target = arg2 - num\n        if target in seen:\n            pairs += 1\n        seen.add(num)\n    return pairs']",100000,0.870177699951455,0.8956882010167465,0.9396192000713199,N/A
p4_sum_array_pairs,prompt_1,3,"['def funcImp(arg1, arg2):\n    pairs = []\n    complement_set = set()\n    for elem in arg1:\n        complement = arg2 - elem\n        if complement in complement_set:\n            pairs.append((complement, elem))\n        complement_set.add(elem)\n    return pairs']",1000,0.004479000112041831,0.004853119989857078,0.008256600005552173,N/A
p4_sum_array_pairs,prompt_1,3,"['def funcImp(arg1, arg2):\n    pairs = []\n    complement_set = set()\n    for elem in arg1:\n        complement = arg2 - elem\n        if complement in complement_set:\n            pairs.append((complement, elem))\n        complement_set.add(elem)\n    return pairs']",10000,0.05600770004093647,0.05810895501170307,0.06384749989956617,N/A
p4_sum_array_pairs,prompt_1,3,"['def funcImp(arg1, arg2):\n    pairs = []\n    complement_set = set()\n    for elem in arg1:\n        complement = arg2 - elem\n        if complement in complement_set:\n            pairs.append((complement, elem))\n        complement_set.add(elem)\n    return pairs']",100000,0.8798956000246108,0.9134673629957252,0.958717699861154,N/A
p4_sum_array_pairs,prompt_1,4,"['def funcImp(arg1, arg2):\n    complement_dict = {}\n    count = 0\n    for num in arg1:\n        complement = arg2 - num\n        if complement in complement_dict:\n            count += complement_dict[complement]\n        if num in complement_dict:\n            complement_dict[num] += 1\n        else:\n            complement_dict[num] = 1\n    return count']",1000,0.006133500020951033,0.0065566409984603525,0.009536599973216653,N/A
p4_sum_array_pairs,prompt_1,4,"['def funcImp(arg1, arg2):\n    complement_dict = {}\n    count = 0\n    for num in arg1:\n        complement = arg2 - num\n        if complement in complement_dict:\n            count += complement_dict[complement]\n        if num in complement_dict:\n            complement_dict[num] += 1\n        else:\n            complement_dict[num] = 1\n    return count']",10000,0.06869109999388456,0.07045674100983888,0.08197990013286471,N/A
p4_sum_array_pairs,prompt_1,4,"['def funcImp(arg1, arg2):\n    complement_dict = {}\n    count = 0\n    for num in arg1:\n        complement = arg2 - num\n        if complement in complement_dict:\n            count += complement_dict[complement]\n        if num in complement_dict:\n            complement_dict[num] += 1\n        else:\n            complement_dict[num] = 1\n    return count']",100000,1.0976271000690758,1.1361985560064205,1.2219797999132425,N/A
p4_sum_array_pairs,prompt_1,5,"['def funcImp(arg1, arg2):\n    dict_num_count = {}\n    count_pairs = 0\n    for num in arg1:\n        if num in dict_num_count:\n            dict_num_count[num] += 1\n        else:\n            dict_num_count[num] = 1\n        if arg2 - num in dict_num_count:\n            count_pairs += dict_num_count[arg2 - num]\n    return count_pairs']",1000,0.005939299939200282,0.006213574011344463,0.00710869999602437,N/A
p4_sum_array_pairs,prompt_1,5,"['def funcImp(arg1, arg2):\n    dict_num_count = {}\n    count_pairs = 0\n    for num in arg1:\n        if num in dict_num_count:\n            dict_num_count[num] += 1\n        else:\n            dict_num_count[num] = 1\n        if arg2 - num in dict_num_count:\n            count_pairs += dict_num_count[arg2 - num]\n    return count_pairs']",10000,0.06753650004975498,0.06915396201424301,0.0749768998939544,N/A
p4_sum_array_pairs,prompt_1,5,"['def funcImp(arg1, arg2):\n    dict_num_count = {}\n    count_pairs = 0\n    for num in arg1:\n        if num in dict_num_count:\n            dict_num_count[num] += 1\n        else:\n            dict_num_count[num] = 1\n        if arg2 - num in dict_num_count:\n            count_pairs += dict_num_count[arg2 - num]\n    return count_pairs']",100000,1.0957760999444872,1.1242754229949787,1.2098568000365049,N/A
p4_sum_array_pairs,prompt_1,6,"['def funcImp(arg1, arg2):\n    count = {}\n    result = 0\n    for num in arg1:\n        if arg2 - num in count:\n            result += count[arg2 - num]\n        if num in count:\n            count[num] += 1\n        else:\n            count[num] = 1\n    return result']",1000,0.005941999843344092,0.006303481992799789,0.009717800188809633,N/A
p4_sum_array_pairs,prompt_1,6,"['def funcImp(arg1, arg2):\n    count = {}\n    result = 0\n    for num in arg1:\n        if arg2 - num in count:\n            result += count[arg2 - num]\n        if num in count:\n            count[num] += 1\n        else:\n            count[num] = 1\n    return result']",10000,0.06656130007468164,0.06892914201132953,0.08599010016769171,N/A
p4_sum_array_pairs,prompt_1,6,"['def funcImp(arg1, arg2):\n    count = {}\n    result = 0\n    for num in arg1:\n        if arg2 - num in count:\n            result += count[arg2 - num]\n        if num in count:\n            count[num] += 1\n        else:\n            count[num] = 1\n    return result']",100000,1.0951261001173407,1.1257608590018935,1.1806020000949502,N/A
p4_sum_array_pairs,prompt_1,7,"['def funcImp(arg1, arg2):\n    pairs = []\n    seen = set()\n    for num in arg1:\n        diff = arg2 - num\n        if diff in seen:\n            pair = (diff, num) if diff <= num else (num, diff)\n            if pair not in pairs:\n                pairs.append(pair)\n        seen.add(num)\n    return pairs']",1000,0.0043842000886797905,0.004672763983253389,0.0083879001904279,N/A
p4_sum_array_pairs,prompt_1,7,"['def funcImp(arg1, arg2):\n    pairs = []\n    seen = set()\n    for num in arg1:\n        diff = arg2 - num\n        if diff in seen:\n            pair = (diff, num) if diff <= num else (num, diff)\n            if pair not in pairs:\n                pairs.append(pair)\n        seen.add(num)\n    return pairs']",10000,0.05654120002873242,0.058165671995375305,0.06324260006658733,N/A
p4_sum_array_pairs,prompt_1,7,"['def funcImp(arg1, arg2):\n    pairs = []\n    seen = set()\n    for num in arg1:\n        diff = arg2 - num\n        if diff in seen:\n            pair = (diff, num) if diff <= num else (num, diff)\n            if pair not in pairs:\n                pairs.append(pair)\n        seen.add(num)\n    return pairs']",100000,600.0,600.0,600.0,	 runtime.get_runtime terminated after 600 seconds
p4_sum_array_pairs,prompt_1,8,"['def funcImp(arg1, arg2):\n    count_pairs = 0\n    complements = {}\n    for num in arg1:\n        complement = arg2 - num\n        if complement in complements:\n            count_pairs += complements[complement]\n        if num in complements:\n            complements[num] += 1\n        else:\n            complements[num] = 1\n    return count_pairs']",1000,0.006109800189733505,0.006419202999677509,0.007602000143378973,N/A
p4_sum_array_pairs,prompt_1,8,"['def funcImp(arg1, arg2):\n    count_pairs = 0\n    complements = {}\n    for num in arg1:\n        complement = arg2 - num\n        if complement in complements:\n            count_pairs += complements[complement]\n        if num in complements:\n            complements[num] += 1\n        else:\n            complements[num] = 1\n    return count_pairs']",10000,0.06826249998994172,0.07129469000268727,0.08513679984025657,N/A
p4_sum_array_pairs,prompt_1,8,"['def funcImp(arg1, arg2):\n    count_pairs = 0\n    complements = {}\n    for num in arg1:\n        complement = arg2 - num\n        if complement in complements:\n            count_pairs += complements[complement]\n        if num in complements:\n            complements[num] += 1\n        else:\n            complements[num] = 1\n    return count_pairs']",100000,1.100974699947983,1.1349769290094265,1.2054029998835176,N/A
p4_sum_array_pairs,prompt_1,9,"['def funcImp(arg1, arg2):\n    pairs = {}\n    count = 0\n    for i in arg1:\n        complement = arg2 - i\n        if complement in pairs:\n            count += pairs[complement]\n        if i in pairs:\n            pairs[i] += 1\n        else:\n            pairs[i] = 1\n    return count']",1000,0.006100500002503395,0.006489549002144486,0.008667999878525734,N/A
p4_sum_array_pairs,prompt_1,9,"['def funcImp(arg1, arg2):\n    pairs = {}\n    count = 0\n    for i in arg1:\n        complement = arg2 - i\n        if complement in pairs:\n            count += pairs[complement]\n        if i in pairs:\n            pairs[i] += 1\n        else:\n            pairs[i] = 1\n    return count']",10000,0.068350899964571,0.07044186199782417,0.07642520009540021,N/A
p4_sum_array_pairs,prompt_1,9,"['def funcImp(arg1, arg2):\n    pairs = {}\n    count = 0\n    for i in arg1:\n        complement = arg2 - i\n        if complement in pairs:\n            count += pairs[complement]\n        if i in pairs:\n            pairs[i] += 1\n        else:\n            pairs[i] = 1\n    return count']",100000,1.1029635998420417,1.1300510440021754,1.1990827000699937,N/A
p4_sum_array_pairs,prompt_1,10,"['def funcImp(arg1, arg2):\n    pairs = set()\n    for i in range(len(arg1)):\n        complement = arg2 - arg1[i]\n        if complement in pairs:\n            pass\n        pairs.add(arg1[i])']",1000,0.005115199834108353,0.005371637991629541,0.005745499860495329,N/A
p4_sum_array_pairs,prompt_1,10,"['def funcImp(arg1, arg2):\n    pairs = set()\n    for i in range(len(arg1)):\n        complement = arg2 - arg1[i]\n        if complement in pairs:\n            pass\n        pairs.add(arg1[i])']",10000,0.06297470000572503,0.06460621500387788,0.07102190004661679,N/A
p4_sum_array_pairs,prompt_1,10,"['def funcImp(arg1, arg2):\n    pairs = set()\n    for i in range(len(arg1)):\n        complement = arg2 - arg1[i]\n        if complement in pairs:\n            pass\n        pairs.add(arg1[i])']",100000,0.9421436998527497,0.9664334139949642,1.0034564000088722,N/A
p4_sum_array_pairs,prompt_1,11,"['def funcImp(arg1, arg2):\n    seen = {}\n    count = 0\n    for num in arg1:\n        complement = arg2 - num\n        if complement in seen:\n            count += seen[complement]\n        if num in seen:\n            seen[num] += 1\n        else:\n            seen[num] = 1\n    return count']",1000,0.006115900119766593,0.006441626991145313,0.00795350014232099,N/A
p4_sum_array_pairs,prompt_1,11,"['def funcImp(arg1, arg2):\n    seen = {}\n    count = 0\n    for num in arg1:\n        complement = arg2 - num\n        if complement in seen:\n            count += seen[complement]\n        if num in seen:\n            seen[num] += 1\n        else:\n            seen[num] = 1\n    return count']",10000,0.06780800013802946,0.0700205049966462,0.0786508999299258,N/A
p4_sum_array_pairs,prompt_1,11,"['def funcImp(arg1, arg2):\n    seen = {}\n    count = 0\n    for num in arg1:\n        complement = arg2 - num\n        if complement in seen:\n            count += seen[complement]\n        if num in seen:\n            seen[num] += 1\n        else:\n            seen[num] = 1\n    return count']",100000,1.1033610000740737,1.1308550130040385,1.1978675001300871,N/A
p4_sum_array_pairs,prompt_1,12,"['def funcImp(arg1, arg2):\n    count = 0\n    seen = set()\n    for num in arg1:\n        complement = arg2 - num\n        if complement in seen:\n            count += 1\n        seen.add(num)\n    return count']",1000,0.004431900102645159,0.004627122017554938,0.0048704000655561686,N/A
p4_sum_array_pairs,prompt_1,12,"['def funcImp(arg1, arg2):\n    count = 0\n    seen = set()\n    for num in arg1:\n        complement = arg2 - num\n        if complement in seen:\n            count += 1\n        seen.add(num)\n    return count']",10000,0.055559600004926324,0.05764271501451731,0.0655869001056999,N/A
p4_sum_array_pairs,prompt_1,12,"['def funcImp(arg1, arg2):\n    count = 0\n    seen = set()\n    for num in arg1:\n        complement = arg2 - num\n        if complement in seen:\n            count += 1\n        seen.add(num)\n    return count']",100000,0.8678911000024527,0.8955457929964177,0.9580397000536323,N/A
p4_sum_array_pairs,prompt_1,13,"['def funcImp(arg1, arg2):\n    pair_count = {}\n    for num in arg1:\n        complement = arg2 - num\n        if complement in pair_count:\n            pair_count[complement] += 1\n        if num not in pair_count:\n            pair_count[num] = 1\n    return sum(pair_count.values())']",1000,0.006446900079026818,0.006779511985369027,0.0077905000653117895,N/A
