problem,prompt_name,code_index,code_segment,Size,Min,Average,Max,Exception
p12_detect_loop_in_linkedlist,prompt_1,1,['def funcImp(head):\n    slow = head\n    fast = head\n    while fast != None and fast.next != None:\n        slow = slow.next\n        fast = fast.next.next\n        if slow == fast:\n            return True\n    return False'],1000,0.00465670000994578,0.004946352003025822,0.005135699990205467,N/A
p12_detect_loop_in_linkedlist,prompt_1,1,['def funcImp(head):\n    slow = head\n    fast = head\n    while fast != None and fast.next != None:\n        slow = slow.next\n        fast = fast.next.next\n        if slow == fast:\n            return True\n    return False'],10000,0.05051420000381768,0.05188214500260074,0.053070200025103986,N/A
p12_detect_loop_in_linkedlist,prompt_1,1,['def funcImp(head):\n    slow = head\n    fast = head\n    while fast != None and fast.next != None:\n        slow = slow.next\n        fast = fast.next.next\n        if slow == fast:\n            return True\n    return False'],100000,0.5194245000020601,0.5323663049994503,0.5501472000032663,N/A
p12_detect_loop_in_linkedlist,prompt_1,2,['def funcImp(head):\n    if head is None:\n        return False\n    slow = head\n    fast = head.next if head.next is not None else None\n    while fast is not None and fast.next is not None:\n        if slow == fast:\n            return True\n        slow = slow.next\n        fast = fast.next.next\n    return False'],1000,0.0028448999510146677,0.003053695001872256,0.003331499989144504,N/A
p12_detect_loop_in_linkedlist,prompt_1,2,['def funcImp(head):\n    if head is None:\n        return False\n    slow = head\n    fast = head.next if head.next is not None else None\n    while fast is not None and fast.next is not None:\n        if slow == fast:\n            return True\n        slow = slow.next\n        fast = fast.next.next\n    return False'],10000,0.031137900019530207,0.032388330001267604,0.03492569999070838,N/A
p12_detect_loop_in_linkedlist,prompt_1,2,['def funcImp(head):\n    if head is None:\n        return False\n    slow = head\n    fast = head.next if head.next is not None else None\n    while fast is not None and fast.next is not None:\n        if slow == fast:\n            return True\n        slow = slow.next\n        fast = fast.next.next\n    return False'],100000,0.33317659999011084,0.3484217050019652,0.3732478999882005,N/A
p12_detect_loop_in_linkedlist,prompt_1,3,['def funcImp(head):\n    if not head or not head.next:\n        return False\n    slow = head\n    fast = head.next\n    while fast and fast.next:\n        if slow == fast:\n            return True\n        slow = slow.next\n        fast = fast.next.next\n    return False'],1000,0.002964199986308813,0.0032419960026163607,0.0034016999998129904,N/A
p12_detect_loop_in_linkedlist,prompt_1,3,['def funcImp(head):\n    if not head or not head.next:\n        return False\n    slow = head\n    fast = head.next\n    while fast and fast.next:\n        if slow == fast:\n            return True\n        slow = slow.next\n        fast = fast.next.next\n    return False'],10000,0.032280399987939745,0.03362454599933699,0.03784130001440644,N/A
p12_detect_loop_in_linkedlist,prompt_1,3,['def funcImp(head):\n    if not head or not head.next:\n        return False\n    slow = head\n    fast = head.next\n    while fast and fast.next:\n        if slow == fast:\n            return True\n        slow = slow.next\n        fast = fast.next.next\n    return False'],100000,0.353461500024423,0.36583433799562043,0.3885887999786064,N/A
p12_detect_loop_in_linkedlist,prompt_1,4,['def funcImp(head):\n    tortoise = head\n    hare = head\n    while hare and hare.next:\n        tortoise = tortoise.next\n        hare = hare.next.next\n        if tortoise == hare:\n            return True\n    return False'],1000,0.0029074999620206654,0.0030679870047606527,0.0034737999667413533,N/A
p12_detect_loop_in_linkedlist,prompt_1,4,['def funcImp(head):\n    tortoise = head\n    hare = head\n    while hare and hare.next:\n        tortoise = tortoise.next\n        hare = hare.next.next\n        if tortoise == hare:\n            return True\n    return False'],10000,0.03318799997214228,0.03487003200221807,0.03690200002165511,N/A
p12_detect_loop_in_linkedlist,prompt_1,4,['def funcImp(head):\n    tortoise = head\n    hare = head\n    while hare and hare.next:\n        tortoise = tortoise.next\n        hare = hare.next.next\n        if tortoise == hare:\n            return True\n    return False'],100000,0.346042999997735,0.361442491003545,0.3868909999728203,N/A
p12_detect_loop_in_linkedlist,prompt_1,5,['def funcImp(head):\n    p1 = head\n    p2 = head\n    while p2 != None and p2.next != None:\n        p1 = p1.next\n        p2 = p2.next.next\n        if p1 == p2:\n            return True\n    return False'],1000,0.0045261000050231814,0.004764660997898318,0.005002099962439388,N/A
p12_detect_loop_in_linkedlist,prompt_1,5,['def funcImp(head):\n    p1 = head\n    p2 = head\n    while p2 != None and p2.next != None:\n        p1 = p1.next\n        p2 = p2.next.next\n        if p1 == p2:\n            return True\n    return False'],10000,0.04945140000199899,0.05202063400298357,0.05564209999283776,N/A
p12_detect_loop_in_linkedlist,prompt_1,5,['def funcImp(head):\n    p1 = head\n    p2 = head\n    while p2 != None and p2.next != None:\n        p1 = p1.next\n        p2 = p2.next.next\n        if p1 == p2:\n            return True\n    return False'],100000,0.5155729999532923,0.5366751099994872,0.5625512999831699,N/A
p12_detect_loop_in_linkedlist,prompt_1,6,['def funcImp(head):\n    if not head:\n        return False\n    slow = head\n    fast = head.next\n    while fast and fast.next:\n        if slow == fast:\n            return True\n        slow = slow.next\n        fast = fast.next.next\n    return False'],1000,0.0031760999700054526,0.0034278469980927183,0.0037311000050976872,N/A
p12_detect_loop_in_linkedlist,prompt_1,6,['def funcImp(head):\n    if not head:\n        return False\n    slow = head\n    fast = head.next\n    while fast and fast.next:\n        if slow == fast:\n            return True\n        slow = slow.next\n        fast = fast.next.next\n    return False'],10000,0.03321030002553016,0.034479538995656187,0.03757359995506704,N/A
p12_detect_loop_in_linkedlist,prompt_1,6,['def funcImp(head):\n    if not head:\n        return False\n    slow = head\n    fast = head.next\n    while fast and fast.next:\n        if slow == fast:\n            return True\n        slow = slow.next\n        fast = fast.next.next\n    return False'],100000,0.35793110000668094,0.3697450899996329,0.3944986000424251,N/A
p12_detect_loop_in_linkedlist,prompt_1,7,['def funcImp(head):\n    slow = head\n    fast = head.next\n    while fast is not None and fast.next is not None:\n        if slow == fast:\n            return True\n        slow = slow.next\n        fast = fast.next.next\n    return False'],1000,0.0027555000269785523,0.0029628449981100855,0.004528299963567406,N/A
p12_detect_loop_in_linkedlist,prompt_1,7,['def funcImp(head):\n    slow = head\n    fast = head.next\n    while fast is not None and fast.next is not None:\n        if slow == fast:\n            return True\n        slow = slow.next\n        fast = fast.next.next\n    return False'],10000,0.030849300033878535,0.03219176200218499,0.035889599996153265,N/A
p12_detect_loop_in_linkedlist,prompt_1,7,['def funcImp(head):\n    slow = head\n    fast = head.next\n    while fast is not None and fast.next is not None:\n        if slow == fast:\n            return True\n        slow = slow.next\n        fast = fast.next.next\n    return False'],100000,0.3327117000008002,0.35069610399892553,0.37100240000290796,N/A
p12_detect_loop_in_linkedlist,prompt_1,8,['def funcImp(head):\n    slow_pointer = head\n    fast_pointer = head.next if head else None\n    while fast_pointer and fast_pointer.next:\n        if slow_pointer == fast_pointer:\n            return True\n        slow_pointer = slow_pointer.next\n        fast_pointer = fast_pointer.next.next\n    return False'],1000,0.0029761000187136233,0.0031616800010669977,0.004048900038469583,N/A
p12_detect_loop_in_linkedlist,prompt_1,8,['def funcImp(head):\n    slow_pointer = head\n    fast_pointer = head.next if head else None\n    while fast_pointer and fast_pointer.next:\n        if slow_pointer == fast_pointer:\n            return True\n        slow_pointer = slow_pointer.next\n        fast_pointer = fast_pointer.next.next\n    return False'],10000,0.03254480002215132,0.03397766600304749,0.03679169999668375,N/A
p12_detect_loop_in_linkedlist,prompt_1,8,['def funcImp(head):\n    slow_pointer = head\n    fast_pointer = head.next if head else None\n    while fast_pointer and fast_pointer.next:\n        if slow_pointer == fast_pointer:\n            return True\n        slow_pointer = slow_pointer.next\n        fast_pointer = fast_pointer.next.next\n    return False'],100000,0.3515419000177644,0.3652564749994781,0.3911388999549672,N/A
p12_detect_loop_in_linkedlist,prompt_1,9,['def funcImp(head):\n    if not head or not head.next:\n        return False\n    slow_ptr = head\n    fast_ptr = head\n    while fast_ptr and fast_ptr.next:\n        slow_ptr = slow_ptr.next\n        fast_ptr = fast_ptr.next.next\n        if slow_ptr == fast_ptr:\n            return True\n    return False'],1000,0.002976000017952174,0.003157703001634218,0.003596399968955666,N/A
p12_detect_loop_in_linkedlist,prompt_1,9,['def funcImp(head):\n    if not head or not head.next:\n        return False\n    slow_ptr = head\n    fast_ptr = head\n    while fast_ptr and fast_ptr.next:\n        slow_ptr = slow_ptr.next\n        fast_ptr = fast_ptr.next.next\n        if slow_ptr == fast_ptr:\n            return True\n    return False'],10000,0.03272819996345788,0.03426335700089112,0.0371708000311628,N/A
p12_detect_loop_in_linkedlist,prompt_1,9,['def funcImp(head):\n    if not head or not head.next:\n        return False\n    slow_ptr = head\n    fast_ptr = head\n    while fast_ptr and fast_ptr.next:\n        slow_ptr = slow_ptr.next\n        fast_ptr = fast_ptr.next.next\n        if slow_ptr == fast_ptr:\n            return True\n    return False'],100000,0.3458045000443235,0.3587371610011905,0.3903207000112161,N/A
p12_detect_loop_in_linkedlist,prompt_1,10,"['class Node:\n\n    def __init__(self, x):\n        self.val = x\n        self.next = None\n\ndef funcImp(head: Node) -> bool:\n    if not head or not head.next:\n        return False\n    slow = head\n    fast = head.next\n    while fast and fast.next:\n        if slow == fast:\n            return True\n        slow = slow.next\n        fast = fast.next.next\n    return False']",1000,0.003089300007559359,0.003264522998360917,0.003413699974771589,N/A
p12_detect_loop_in_linkedlist,prompt_1,10,"['class Node:\n\n    def __init__(self, x):\n        self.val = x\n        self.next = None\n\ndef funcImp(head: Node) -> bool:\n    if not head or not head.next:\n        return False\n    slow = head\n    fast = head.next\n    while fast and fast.next:\n        if slow == fast:\n            return True\n        slow = slow.next\n        fast = fast.next.next\n    return False']",10000,0.03436609997879714,0.035883143001119604,0.03821800003061071,N/A
p12_detect_loop_in_linkedlist,prompt_1,10,"['class Node:\n\n    def __init__(self, x):\n        self.val = x\n        self.next = None\n\ndef funcImp(head: Node) -> bool:\n    if not head or not head.next:\n        return False\n    slow = head\n    fast = head.next\n    while fast and fast.next:\n        if slow == fast:\n            return True\n        slow = slow.next\n        fast = fast.next.next\n    return False']",100000,0.34909089998109266,0.3660930809983984,0.388444599986542,N/A
p12_detect_loop_in_linkedlist,prompt_1,11,['def funcImp(head):\n    if head is None:\n        return False\n    slow = head\n    fast = head.next if head.next else None\n    while slow and fast:\n        if slow == fast:\n            return True\n        slow = slow.next\n        fast = fast.next.next if fast.next and fast.next.next else None\n    return False'],1000,0.003994899976532906,0.004182381998398341,0.004528600024059415,N/A
p12_detect_loop_in_linkedlist,prompt_1,11,['def funcImp(head):\n    if head is None:\n        return False\n    slow = head\n    fast = head.next if head.next else None\n    while slow and fast:\n        if slow == fast:\n            return True\n        slow = slow.next\n        fast = fast.next.next if fast.next and fast.next.next else None\n    return False'],10000,0.0454409999656491,0.046682258000364525,0.05004260002169758,N/A
p12_detect_loop_in_linkedlist,prompt_1,11,['def funcImp(head):\n    if head is None:\n        return False\n    slow = head\n    fast = head.next if head.next else None\n    while slow and fast:\n        if slow == fast:\n            return True\n        slow = slow.next\n        fast = fast.next.next if fast.next and fast.next.next else None\n    return False'],100000,0.4816205000388436,0.4927174160029972,0.5149555999669246,N/A
p12_detect_loop_in_linkedlist,prompt_1,12,['def funcImp(head):\n    slow = head\n    fast = head\n    while fast and fast.next:\n        slow = slow.next\n        fast = fast.next.next\n        if slow == fast:\n            return True\n    return False'],1000,0.002870099968276918,0.002996517998399213,0.003333799948450178,N/A
p12_detect_loop_in_linkedlist,prompt_1,12,['def funcImp(head):\n    slow = head\n    fast = head\n    while fast and fast.next:\n        slow = slow.next\n        fast = fast.next.next\n        if slow == fast:\n            return True\n    return False'],10000,0.032200700021348894,0.033370078003499656,0.0361702999798581,N/A
p12_detect_loop_in_linkedlist,prompt_1,12,['def funcImp(head):\n    slow = head\n    fast = head\n    while fast and fast.next:\n        slow = slow.next\n        fast = fast.next.next\n        if slow == fast:\n            return True\n    return False'],100000,0.3355588999693282,0.3553835750016151,0.3891503000049852,N/A
p12_detect_loop_in_linkedlist,prompt_1,13,['def funcImp(head):\n    slow = head\n    fast = head\n    while fast is not None and fast.next is not None:\n        slow = slow.next\n        fast = fast.next.next\n        if slow == fast:\n            return True\n    return False'],1000,0.0026981999981217086,0.0028647909994469955,0.0032377999741584063,N/A
p12_detect_loop_in_linkedlist,prompt_1,13,['def funcImp(head):\n    slow = head\n    fast = head\n    while fast is not None and fast.next is not None:\n        slow = slow.next\n        fast = fast.next.next\n        if slow == fast:\n            return True\n    return False'],10000,0.03061870002420619,0.032130312998779116,0.04086849995655939,N/A
p12_detect_loop_in_linkedlist,prompt_1,13,['def funcImp(head):\n    slow = head\n    fast = head\n    while fast is not None and fast.next is not None:\n        slow = slow.next\n        fast = fast.next.next\n        if slow == fast:\n            return True\n    return False'],100000,0.3238442000001669,0.3405734550015768,0.37177949998294935,N/A
p12_detect_loop_in_linkedlist,prompt_1,14,['def funcImp(head):\n    slow = head\n    fast = head\n    while fast != None and fast.next != None:\n        slow = slow.next\n        fast = fast.next.next\n        if slow == fast:\n            return True\n    return False'],1000,0.004752400040160865,0.004978552998509258,0.0076614999561570585,N/A
p12_detect_loop_in_linkedlist,prompt_1,14,['def funcImp(head):\n    slow = head\n    fast = head\n    while fast != None and fast.next != None:\n        slow = slow.next\n        fast = fast.next.next\n        if slow == fast:\n            return True\n    return False'],10000,0.049478799977805465,0.05097740500117652,0.05493450001813471,N/A
p12_detect_loop_in_linkedlist,prompt_1,14,['def funcImp(head):\n    slow = head\n    fast = head\n    while fast != None and fast.next != None:\n        slow = slow.next\n        fast = fast.next.next\n        if slow == fast:\n            return True\n    return False'],100000,0.5117301999707706,0.5285809160000645,0.5573102000053041,N/A
p12_detect_loop_in_linkedlist,prompt_1,15,['def funcImp(head):\n    if head is None:\n        return False\n    slow = head\n    fast = head.next if head.next is not None else None\n    while fast is not None:\n        if fast == slow:\n            return True\n        fast = fast.next.next if fast.next is not None else None\n        slow = slow.next\n    return False'],1000,0.00288019998697564,0.003052423998597078,0.0032936999923549592,N/A
p12_detect_loop_in_linkedlist,prompt_1,15,['def funcImp(head):\n    if head is None:\n        return False\n    slow = head\n    fast = head.next if head.next is not None else None\n    while fast is not None:\n        if fast == slow:\n            return True\n        fast = fast.next.next if fast.next is not None else None\n        slow = slow.next\n    return False'],10000,0.031007699959445745,0.0320477959967684,0.035812799993436784,N/A
p12_detect_loop_in_linkedlist,prompt_1,15,['def funcImp(head):\n    if head is None:\n        return False\n    slow = head\n    fast = head.next if head.next is not None else None\n    while fast is not None:\n        if fast == slow:\n            return True\n        fast = fast.next.next if fast.next is not None else None\n        slow = slow.next\n    return False'],100000,0.32083060004515573,0.33370439800142776,0.36722189997090027,N/A
p12_detect_loop_in_linkedlist,prompt_1,16,['def funcImp(head):\n    slow = head\n    fast = head\n    while fast is not None and fast.next is not None:\n        slow = slow.next\n        fast = fast.next.next\n        if slow == fast:\n            return True\n    return False'],1000,0.0029610000201500952,0.0030967429978773,0.003284999984316528,N/A
p12_detect_loop_in_linkedlist,prompt_1,16,['def funcImp(head):\n    slow = head\n    fast = head\n    while fast is not None and fast.next is not None:\n        slow = slow.next\n        fast = fast.next.next\n        if slow == fast:\n            return True\n    return False'],10000,0.03066310001304373,0.031867010001442396,0.03727279999293387,N/A
p12_detect_loop_in_linkedlist,prompt_1,16,['def funcImp(head):\n    slow = head\n    fast = head\n    while fast is not None and fast.next is not None:\n        slow = slow.next\n        fast = fast.next.next\n        if slow == fast:\n            return True\n    return False'],100000,0.3260772000066936,0.34162975699873643,0.3675554000074044,N/A
p12_detect_loop_in_linkedlist,prompt_1,17,"['class Node:\n\n    def __init__(self, val=0, next=None):\n        self.val = val\n        self.next = next\n\ndef funcImp(head: Node) -> bool:\n    if not head or not head.next:\n        return False\n    slow = head\n    fast = head.next\n    while slow != fast:\n        if not fast or not fast.next:\n            return False\n        slow = slow.next\n        fast = fast.next.next\n    return True']",1000,0.003284199978224933,0.003468081001774408,0.004254100029356778,N/A
p12_detect_loop_in_linkedlist,prompt_1,17,"['class Node:\n\n    def __init__(self, val=0, next=None):\n        self.val = val\n        self.next = next\n\ndef funcImp(head: Node) -> bool:\n    if not head or not head.next:\n        return False\n    slow = head\n    fast = head.next\n    while slow != fast:\n        if not fast or not fast.next:\n            return False\n        slow = slow.next\n        fast = fast.next.next\n    return True']",10000,0.03357159998267889,0.03540949799877126,0.03771859995322302,N/A
p12_detect_loop_in_linkedlist,prompt_1,17,"['class Node:\n\n    def __init__(self, val=0, next=None):\n        self.val = val\n        self.next = next\n\ndef funcImp(head: Node) -> bool:\n    if not head or not head.next:\n        return False\n    slow = head\n    fast = head.next\n    while slow != fast:\n        if not fast or not fast.next:\n            return False\n        slow = slow.next\n        fast = fast.next.next\n    return True']",100000,0.3956086999969557,0.41129634699842427,0.4506766000413336,N/A
p12_detect_loop_in_linkedlist,prompt_1,18,['def funcImp(head):\n    if not head or not head.next:\n        return False\n    slow = head\n    fast = head.next\n    while slow != fast:\n        if not fast or not fast.next:\n            return False\n        slow = slow.next\n        fast = fast.next.next\n    return True'],1000,0.0032119000097736716,0.00342193900141865,0.0038271999801509082,N/A
p12_detect_loop_in_linkedlist,prompt_1,18,['def funcImp(head):\n    if not head or not head.next:\n        return False\n    slow = head\n    fast = head.next\n    while slow != fast:\n        if not fast or not fast.next:\n            return False\n        slow = slow.next\n        fast = fast.next.next\n    return True'],10000,0.03401620005024597,0.03548528000013903,0.03876729996409267,N/A
p12_detect_loop_in_linkedlist,prompt_1,18,['def funcImp(head):\n    if not head or not head.next:\n        return False\n    slow = head\n    fast = head.next\n    while slow != fast:\n        if not fast or not fast.next:\n            return False\n        slow = slow.next\n        fast = fast.next.next\n    return True'],100000,0.3507914000074379,0.3665144580003107,0.395666100026574,N/A
p12_detect_loop_in_linkedlist,prompt_1,19,['def funcImp(head):\n    if head is None:\n        return False\n    slow = head\n    fast = head.next\n    while fast and fast.next:\n        if slow == fast:\n            return True\n        slow = slow.next\n        fast = fast.next.next\n    return False'],1000,0.0031405999907292426,0.0034707109979353846,0.008023399976082146,N/A
p12_detect_loop_in_linkedlist,prompt_1,19,['def funcImp(head):\n    if head is None:\n        return False\n    slow = head\n    fast = head.next\n    while fast and fast.next:\n        if slow == fast:\n            return True\n        slow = slow.next\n        fast = fast.next.next\n    return False'],10000,0.0327815999626182,0.034050995999132284,0.03598250000504777,N/A
p12_detect_loop_in_linkedlist,prompt_1,19,['def funcImp(head):\n    if head is None:\n        return False\n    slow = head\n    fast = head.next\n    while fast and fast.next:\n        if slow == fast:\n            return True\n        slow = slow.next\n        fast = fast.next.next\n    return False'],100000,0.34818260004976764,0.3646908560022712,0.3925052999984473,N/A
p12_detect_loop_in_linkedlist,prompt_1,20,['def funcImp(head):\n    if not head:\n        return False\n    tortoise = head\n    hare = head.next if head else None\n    while hare and hare.next:\n        if tortoise == hare:\n            return True\n        tortoise = tortoise.next\n        hare = hare.next.next\n    return False'],1000,0.002935199998319149,0.0031727499986300245,0.003452500037383288,N/A
