problem,prompt_name,code_index,code_segment,Size,Min,Average,Max,Exception
p15_pascal_triangle,prompt_1,1,"['def funcImp(arg1):\n    triangle = [[1]]\n    for i in range(1, arg1):\n        row = [1]\n        for j in range(1, i):\n            row.append(triangle[i - 1][j - 1] + triangle[i - 1][j])\n        row.append(1)\n        triangle.append(row)\n    return triangle']",1000,1.5400000847876072e-05,0.009093366998713463,0.026722699985839427,N/A
p15_pascal_triangle,prompt_1,1,"['def funcImp(arg1):\n    triangle = [[1]]\n    for i in range(1, arg1):\n        row = [1]\n        for j in range(1, i):\n            row.append(triangle[i - 1][j - 1] + triangle[i - 1][j])\n        row.append(1)\n        triangle.append(row)\n    return triangle']",10000,1.4399993233382702e-05,0.009140672999783418,0.03122609999263659,N/A
p15_pascal_triangle,prompt_1,1,"['def funcImp(arg1):\n    triangle = [[1]]\n    for i in range(1, arg1):\n        row = [1]\n        for j in range(1, i):\n            row.append(triangle[i - 1][j - 1] + triangle[i - 1][j])\n        row.append(1)\n        triangle.append(row)\n    return triangle']",100000,1.4899997040629387e-05,0.008973938996205107,0.02744789997814223,N/A
p15_pascal_triangle,prompt_1,2,"['def funcImp(arg1):\n    results = []\n    for i in range(arg1):\n        row = [1]\n        if i > 0:\n            prev_row = results[i - 1]\n            for j in range(1, i):\n                row.append(prev_row[j - 1] + prev_row[j])\n            row.append(1)\n        results.append(row)\n    return results']",1000,1.5199999324977398e-05,0.006701472996501252,0.028605700004845858,N/A
p15_pascal_triangle,prompt_1,2,"['def funcImp(arg1):\n    results = []\n    for i in range(arg1):\n        row = [1]\n        if i > 0:\n            prev_row = results[i - 1]\n            for j in range(1, i):\n                row.append(prev_row[j - 1] + prev_row[j])\n            row.append(1)\n        results.append(row)\n    return results']",10000,1.5300000086426735e-05,0.006512876003980637,0.019445600046310574,N/A
p15_pascal_triangle,prompt_1,2,"['def funcImp(arg1):\n    results = []\n    for i in range(arg1):\n        row = [1]\n        if i > 0:\n            prev_row = results[i - 1]\n            for j in range(1, i):\n                row.append(prev_row[j - 1] + prev_row[j])\n            row.append(1)\n        results.append(row)\n    return results']",100000,1.5599944163113832e-05,0.006470457998802886,0.019586299953516573,N/A
p15_pascal_triangle,prompt_1,3,"['def funcImp(arg1):\n    triangle = [[1]]\n    for i in range(1, arg1):\n        row = [1]\n        for j in range(1, i):\n            value = triangle[i - 1][j - 1] + triangle[i - 1][j]\n            row.append(value)\n        row.append(1)\n        triangle.append(row)\n    return triangle']",1000,1.4699995517730713e-05,0.009608977996977046,0.028113899985328317,N/A
p15_pascal_triangle,prompt_1,3,"['def funcImp(arg1):\n    triangle = [[1]]\n    for i in range(1, arg1):\n        row = [1]\n        for j in range(1, i):\n            value = triangle[i - 1][j - 1] + triangle[i - 1][j]\n            row.append(value)\n        row.append(1)\n        triangle.append(row)\n    return triangle']",10000,1.5199999324977398e-05,0.009559218995273113,0.029188500018790364,N/A
p15_pascal_triangle,prompt_1,3,"['def funcImp(arg1):\n    triangle = [[1]]\n    for i in range(1, arg1):\n        row = [1]\n        for j in range(1, i):\n            value = triangle[i - 1][j - 1] + triangle[i - 1][j]\n            row.append(value)\n        row.append(1)\n        triangle.append(row)\n    return triangle']",100000,1.5900004655122757e-05,0.009540438002441079,0.029176900046877563,N/A
p15_pascal_triangle,prompt_1,4,['def funcImp(arg1):\n    triangle = []\n    for i in range(arg1):\n        row = [1]\n        if i > 0:\n            previous_row = triangle[i - 1]\n            for j in range(len(previous_row) - 1):\n                row.append(previous_row[j] + previous_row[j + 1])\n            row.append(1)\n        triangle.append(row)\n    return triangle'],1000,1.5199999324977398e-05,0.006494774000602774,0.019331399991642684,N/A
