problem,prompt_name,code_index,code_segment,Size,Min,Average,Max,Exception
p3_find_n_smallest_number,prompt_1,1,"[""def funcImp(arg1, arg2):\n    indexes = []\n    for k in range(arg2):\n        min_idx = arg1.index(min(arg1))\n        indexes.append(min_idx)\n        arg1[min_idx] = float('inf')\n    return indexes""]",1000,0.0022235000506043434,0.0023621879960410296,0.007792300079017878,N/A
p3_find_n_smallest_number,prompt_1,1,"[""def funcImp(arg1, arg2):\n    indexes = []\n    for k in range(arg2):\n        min_idx = arg1.index(min(arg1))\n        indexes.append(min_idx)\n        arg1[min_idx] = float('inf')\n    return indexes""]",10000,0.022397799883037806,0.03282280600629747,0.08871400007046759,N/A
p3_find_n_smallest_number,prompt_1,1,"[""def funcImp(arg1, arg2):\n    indexes = []\n    for k in range(arg2):\n        min_idx = arg1.index(min(arg1))\n        indexes.append(min_idx)\n        arg1[min_idx] = float('inf')\n    return indexes""]",100000,0.3390476999338716,0.7424728560145013,1.1068915999494493,N/A
p3_find_n_smallest_number,prompt_1,2,"['def funcImp(arg1, arg2):\n    sorted_array = sorted(arg1)\n    smallest_values = sorted_array[:arg2]\n    result = []\n    for value in smallest_values:\n        indices = [i for i, x in enumerate(arg1) if x == value]\n        result.extend(indices)\n    return sorted(result)']",1000,0.011158399982377887,0.01163996699033305,0.01219499995931983,N/A
p3_find_n_smallest_number,prompt_1,2,"['def funcImp(arg1, arg2):\n    sorted_array = sorted(arg1)\n    smallest_values = sorted_array[:arg2]\n    result = []\n    for value in smallest_values:\n        indices = [i for i, x in enumerate(arg1) if x == value]\n        result.extend(indices)\n    return sorted(result)']",10000,0.1652636998333037,0.16780345799401403,0.1731908000074327,N/A
p3_find_n_smallest_number,prompt_1,2,"['def funcImp(arg1, arg2):\n    sorted_array = sorted(arg1)\n    smallest_values = sorted_array[:arg2]\n    result = []\n    for value in smallest_values:\n        indices = [i for i, x in enumerate(arg1) if x == value]\n        result.extend(indices)\n    return sorted(result)']",100000,1.9611684000119567,1.9891454360005445,2.0200567001011223,N/A
p3_find_n_smallest_number,prompt_1,3,"['import heapq\n\ndef funcImp(arg1, arg2):\n    heap = []\n    for i in range(len(arg1)):\n        if i < arg2:\n            heapq.heappush(heap, (-arg1[i], i))\n        elif -heap[0][0] > arg1[i]:\n            heapq.heappop(heap)\n            heapq.heappush(heap, (-arg1[i], i))\n    result = []\n    while heap:\n        result.append(heapq.heappop(heap)[1])\n    return result']",1000,0.0031578000634908676,0.0033170490246266127,0.0036092998925596476,N/A
p3_find_n_smallest_number,prompt_1,3,"['import heapq\n\ndef funcImp(arg1, arg2):\n    heap = []\n    for i in range(len(arg1)):\n        if i < arg2:\n            heapq.heappush(heap, (-arg1[i], i))\n        elif -heap[0][0] > arg1[i]:\n            heapq.heappop(heap)\n            heapq.heappush(heap, (-arg1[i], i))\n    result = []\n    while heap:\n        result.append(heapq.heappop(heap)[1])\n    return result']",10000,0.030037200078368187,0.0311630720179528,0.031816900009289384,N/A
p3_find_n_smallest_number,prompt_1,3,"['import heapq\n\ndef funcImp(arg1, arg2):\n    heap = []\n    for i in range(len(arg1)):\n        if i < arg2:\n            heapq.heappush(heap, (-arg1[i], i))\n        elif -heap[0][0] > arg1[i]:\n            heapq.heappop(heap)\n            heapq.heappush(heap, (-arg1[i], i))\n    result = []\n    while heap:\n        result.append(heapq.heappop(heap)[1])\n    return result']",100000,0.3024478000588715,0.30785881898598744,0.3163638999685645,N/A
p3_find_n_smallest_number,prompt_1,4,"['def funcImp(arg1, arg2):\n    sorted_arr = sorted(arg1)\n    k_smallest = sorted_arr[:arg2]\n    indexes = []\n    for i in range(len(arg1)):\n        if arg1[i] in k_smallest:\n            indexes.append(i)\n    return indexes']",1000,0.005967899924144149,0.006130463003646582,0.00674129999242723,N/A
p3_find_n_smallest_number,prompt_1,4,"['def funcImp(arg1, arg2):\n    sorted_arr = sorted(arg1)\n    k_smallest = sorted_arr[:arg2]\n    indexes = []\n    for i in range(len(arg1)):\n        if arg1[i] in k_smallest:\n            indexes.append(i)\n    return indexes']",10000,0.10782369994558394,0.10959252700675279,0.11277920007705688,N/A
p3_find_n_smallest_number,prompt_1,4,"['def funcImp(arg1, arg2):\n    sorted_arr = sorted(arg1)\n    k_smallest = sorted_arr[:arg2]\n    indexes = []\n    for i in range(len(arg1)):\n        if arg1[i] in k_smallest:\n            indexes.append(i)\n    return indexes']",100000,1.389747800072655,1.4135643120063468,1.4541895999573171,N/A
p3_find_n_smallest_number,prompt_1,5,"['def funcImp(arg1, arg2):\n    indices = []\n    for i in range(arg2):\n        smallest = arg1[0]\n        index = 0\n        for j in range(len(arg1)):\n            if arg1[j] < smallest:\n                smallest = arg1[j]\n                index = j\n        indices.append(index)\n        arg1.pop(index)\n    return indices']",1000,0,0,0,	 exception: list index out of range
p3_find_n_smallest_number,prompt_1,5,"['def funcImp(arg1, arg2):\n    indices = []\n    for i in range(arg2):\n        smallest = arg1[0]\n        index = 0\n        for j in range(len(arg1)):\n            if arg1[j] < smallest:\n                smallest = arg1[j]\n                index = j\n        indices.append(index)\n        arg1.pop(index)\n    return indices']",10000,0,0,0,	 exception: list index out of range
p3_find_n_smallest_number,prompt_1,5,"['def funcImp(arg1, arg2):\n    indices = []\n    for i in range(arg2):\n        smallest = arg1[0]\n        index = 0\n        for j in range(len(arg1)):\n            if arg1[j] < smallest:\n                smallest = arg1[j]\n                index = j\n        indices.append(index)\n        arg1.pop(index)\n    return indices']",100000,0,0,0,	 exception: list index out of range
p3_find_n_smallest_number,prompt_1,6,"['def funcImp(arg1, arg2):\n    k_smallest = sorted(arg1)[:arg2]\n    indexes = []\n    for i in range(len(arg1)):\n        if arg1[i] in k_smallest:\n            indexes.append(i)\n    return indexes']",1000,0.006021799985319376,0.006256924993358552,0.008705300046131015,N/A
p3_find_n_smallest_number,prompt_1,6,"['def funcImp(arg1, arg2):\n    k_smallest = sorted(arg1)[:arg2]\n    indexes = []\n    for i in range(len(arg1)):\n        if arg1[i] in k_smallest:\n            indexes.append(i)\n    return indexes']",10000,0.1079106000252068,0.10971954700769856,0.11267039994709194,N/A
p3_find_n_smallest_number,prompt_1,6,"['def funcImp(arg1, arg2):\n    k_smallest = sorted(arg1)[:arg2]\n    indexes = []\n    for i in range(len(arg1)):\n        if arg1[i] in k_smallest:\n            indexes.append(i)\n    return indexes']",100000,1.391158499987796,1.4091650739894248,1.4471353001426905,N/A
p3_find_n_smallest_number,prompt_1,7,"['from typing import List\n\ndef funcImp(arg1: List[int], arg2: int):\n    indexes = []\n    sorted_array = sorted(arg1)\n    for i in range(arg2):\n        index = arg1.index(sorted_array[i])\n        indexes.append(index)\n    return indexes']",1000,0.0032069000881165266,0.003497339989989996,0.004226100165396929,N/A
