problem,prompt_name,code_index,code_segment,Size,Min,Average,Max,Exception
p14_find_length_linkedList,prompt_1,1,['def funcImp(head):\n    length = 0\n    current_node = head\n    while current_node is not None:\n        length += 1\n        current_node = current_node.next\n    return length'],1000,0.0014853000175207853,0.0015858589950948953,0.002229299978353083,N/A
p14_find_length_linkedList,prompt_1,1,['def funcImp(head):\n    length = 0\n    current_node = head\n    while current_node is not None:\n        length += 1\n        current_node = current_node.next\n    return length'],10000,0.015301099978387356,0.016144353997078725,0.017698299954645336,N/A
p14_find_length_linkedList,prompt_1,1,['def funcImp(head):\n    length = 0\n    current_node = head\n    while current_node is not None:\n        length += 1\n        current_node = current_node.next\n    return length'],100000,0.16402079997351393,0.1701075460028369,0.1905655000009574,N/A
p14_find_length_linkedList,prompt_1,2,['def funcImp(head):\n    count = 0\n    current = head\n    while current != None:\n        count += 1\n        current = current.next\n    return count'],1000,0.0024197999737225473,0.002526804998051375,0.0027057999977841973,N/A
p14_find_length_linkedList,prompt_1,2,['def funcImp(head):\n    count = 0\n    current = head\n    while current != None:\n        count += 1\n        current = current.next\n    return count'],10000,0.025450000015553087,0.026566885999054646,0.029822100012097508,N/A
p14_find_length_linkedList,prompt_1,2,['def funcImp(head):\n    count = 0\n    current = head\n    while current != None:\n        count += 1\n        current = current.next\n    return count'],100000,0.2659851999487728,0.2789064230007352,0.383114000025671,N/A
p14_find_length_linkedList,prompt_1,3,"['class Node:\n\n    def __init__(self, val=None):\n        self.val = val\n        self.next = None\n\nclass LinkedList:\n\n    def __init__(self):\n        self.head = None\n\n    def add(self, val):\n        new_node = Node(val)\n        if self.head:\n            current = self.head\n            while current.next:\n                current = current.next\n            current.next = new_node\n        else:\n            self.head = new_node\n\ndef funcImp(head):\n    length = 0\n    current = head\n    while current:\n        length += 1\n        current = current.next\n    return length']",1000,0.001588099985383451,0.0016873909998685122,0.0021108000073581934,N/A
p14_find_length_linkedList,prompt_1,3,"['class Node:\n\n    def __init__(self, val=None):\n        self.val = val\n        self.next = None\n\nclass LinkedList:\n\n    def __init__(self):\n        self.head = None\n\n    def add(self, val):\n        new_node = Node(val)\n        if self.head:\n            current = self.head\n            while current.next:\n                current = current.next\n            current.next = new_node\n        else:\n            self.head = new_node\n\ndef funcImp(head):\n    length = 0\n    current = head\n    while current:\n        length += 1\n        current = current.next\n    return length']",10000,0.017195900029037148,0.018219258998287843,0.01950260001467541,N/A
p14_find_length_linkedList,prompt_1,3,"['class Node:\n\n    def __init__(self, val=None):\n        self.val = val\n        self.next = None\n\nclass LinkedList:\n\n    def __init__(self):\n        self.head = None\n\n    def add(self, val):\n        new_node = Node(val)\n        if self.head:\n            current = self.head\n            while current.next:\n                current = current.next\n            current.next = new_node\n        else:\n            self.head = new_node\n\ndef funcImp(head):\n    length = 0\n    current = head\n    while current:\n        length += 1\n        current = current.next\n    return length']",100000,0.18259969999780878,0.19002408400410786,0.20900959998834878,N/A
p14_find_length_linkedList,prompt_1,4,['def funcImp(head):\n    length = 0\n    current_node = head\n    while current_node is not None:\n        length += 1\n        current_node = current_node.next\n    return length'],1000,0.0015128999948501587,0.0015865460020722821,0.001982300018426031,N/A
