Size,prompt_name,Function,Min,Average,Max,Minimum Average,Percentage
1000,prompt_1,p8_reverse_list,2.639996819198132e-05,0.0004936617067685,0.0049547001253813,0.0002987607749302,65.23645277189921
10000,prompt_1,p8_reverse_list,0.0002251998521387,0.0049839270187099,0.0333491000346839,0.0030416978772596,63.85345355864666
100000,prompt_1,p8_reverse_list,0.002195400185883,0.0570054287368177,0.3331877999007702,0.0394067952446924,44.65888023334153
1000,prompt_2,p8_reverse_list,2.689985558390617e-05,0.0002987607749302,0.0023868000134825,0.0002987607749302,0.0
10000,prompt_2,p8_reverse_list,0.00022459984757,0.0030416978772596,0.0237225999590009,0.0030416978772596,0.0
100000,prompt_2,p8_reverse_list,0.002193700056523,0.0394067952446924,0.2469285000115633,0.0394067952446924,0.0
1000,prompt_3,p8_reverse_list,2.689985558390617e-05,0.0004504800010623,0.006020399974659,0.0002987607749302,50.78284663291104
10000,prompt_3,p8_reverse_list,0.0002254999708384,0.0046300664670137,0.033619400113821,0.0030416978772596,52.219801369133066
100000,prompt_3,p8_reverse_list,0.002204299904406,0.0558875657181487,0.3172387001104653,0.0394067952446924,41.82215369486574
1000,prompt_4,p8_reverse_list,2.689985558390617e-05,0.0004887935050734,0.0047180999536067,0.0002987607749302,63.606987961387404
10000,prompt_4,p8_reverse_list,0.000227500218898,0.0050010558897911,0.0354666002094745,0.0030416978772596,64.41658874736017
100000,prompt_4,p8_reverse_list,0.0022013001143932,0.0597617984743496,0.3351143000181764,0.0394067952446924,51.65353615604853
1000,prompt_5,p8_reverse_list,2.5899847969412804e-05,0.0014520278353765,0.0050847001839429,0.0002987607749302,386.0168928520619
10000,prompt_5,p8_reverse_list,0.0002250000834465,0.0143222014725995,0.0460053000133484,0.0030416978772596,370.862066205701
100000,prompt_5,p8_reverse_list,0.0021975999698042,0.1495885565711164,0.4204325000755489,0.0394067952446924,279.60091817226396
1000,prompt_6,p8_reverse_list,2.7099857106804848e-05,8.576376054628684,600.0,0.0002987607749302,2870549.956183973
10000,prompt_6,p8_reverse_list,0.0002342998050153,8.632893314829563,600.0,0.0030416978772596,283718.23781286646
100000,prompt_6,p8_reverse_list,0.0022101998329162,17.66326305765941,600.0,0.0394067952446924,44722.88637779656
1000,prompt_7,p8_reverse_list,1.6900012269616127e-05,0.0010059590440169,0.013143999967724,0.0002987607749302,236.71054851558875
10000,prompt_7,p8_reverse_list,1.6399892047047615e-05,0.0100452912808133,0.1245318001601845,0.0030416978772596,230.25276296880435
100000,prompt_7,p8_reverse_list,1.6700010746717453e-05,0.1105288970461795,1.52178640011698,0.0394067952446924,180.48182137081133
