problem,prompt_name,code_index,code_segment,Size,Min,Average,Max,Exception
p6_removing_duplicates,prompt_1,1,['def funcImp(arg1):\n    return list(set(arg1))'],1000,0.0009417000692337751,0.00100770901190117,0.0011823999229818583,N/A
p6_removing_duplicates,prompt_1,1,['def funcImp(arg1):\n    return list(set(arg1))'],10000,0.028429700061678886,0.030438163990620524,0.042930300114676356,N/A
p6_removing_duplicates,prompt_1,1,['def funcImp(arg1):\n    return list(set(arg1))'],100000,0.524798900121823,0.5462029360118322,0.5833193999715149,N/A
p6_removing_duplicates,prompt_1,2,['def funcImp(arg1):\n    return list(set(arg1))'],1000,0.0009679999202489853,0.0010625900141894818,0.0033494001254439354,N/A
p6_removing_duplicates,prompt_1,2,['def funcImp(arg1):\n    return list(set(arg1))'],10000,0.0290157999843359,0.030618326989933848,0.042201299918815494,N/A
p6_removing_duplicates,prompt_1,2,['def funcImp(arg1):\n    return list(set(arg1))'],100000,0.5296106999740005,0.5450875359936618,0.5623582999687642,N/A
p6_removing_duplicates,prompt_1,3,['def funcImp(arg1):\n    return list(set(arg1))'],1000,0.0009298000950366259,0.0010004979954101145,0.0012025998439639807,N/A
p6_removing_duplicates,prompt_1,3,['def funcImp(arg1):\n    return list(set(arg1))'],10000,0.029063499998301268,0.03039389100857079,0.042093400144949555,N/A
p6_removing_duplicates,prompt_1,3,['def funcImp(arg1):\n    return list(set(arg1))'],100000,0.5178162998054177,0.543467858005315,0.5746287999209017,N/A
p6_removing_duplicates,prompt_1,4,"['def funcImp(arg1):\n    """"""\n    Removes duplicates from a list of integers.\n\n    Parameters:\n    arg1 (list): a list of integers.\n\n    Returns:\n    list: a list of unique integers in the same order as the original list.\n    """"""\n    return list(dict.fromkeys(arg1))']",1000,0.0020598999690264463,0.0021157880080863835,0.0022251999471336603,N/A
p6_removing_duplicates,prompt_1,4,"['def funcImp(arg1):\n    """"""\n    Removes duplicates from a list of integers.\n\n    Parameters:\n    arg1 (list): a list of integers.\n\n    Returns:\n    list: a list of unique integers in the same order as the original list.\n    """"""\n    return list(dict.fromkeys(arg1))']",10000,0.02413969999179244,0.02605182701256126,0.031893800012767315,N/A
p6_removing_duplicates,prompt_1,4,"['def funcImp(arg1):\n    """"""\n    Removes duplicates from a list of integers.\n\n    Parameters:\n    arg1 (list): a list of integers.\n\n    Returns:\n    list: a list of unique integers in the same order as the original list.\n    """"""\n    return list(dict.fromkeys(arg1))']",100000,0.5895251999609172,0.616734677022323,0.6638170999940485,N/A
p6_removing_duplicates,prompt_1,5,['def funcImp(arg1):\n    return list(set(arg1))'],1000,0.0009745999705046415,0.001036022005137056,0.0014551000203937292,N/A
p6_removing_duplicates,prompt_1,5,['def funcImp(arg1):\n    return list(set(arg1))'],10000,0.029347199946641922,0.030837607984431088,0.03532409993931651,N/A
p6_removing_duplicates,prompt_1,5,['def funcImp(arg1):\n    return list(set(arg1))'],100000,0.5270090999547392,0.5461933319922536,0.5670229999814183,N/A
p6_removing_duplicates,prompt_1,6,['def funcImp(arg1):\n    unique_list = list(set(arg1))\n    unique_list.sort()\n    return unique_list'],1000,0.005337300011888146,0.005702438016887754,0.007455999962985516,N/A
p6_removing_duplicates,prompt_1,6,['def funcImp(arg1):\n    unique_list = list(set(arg1))\n    unique_list.sort()\n    return unique_list'],10000,0.08063009986653924,0.08366465201135725,0.09373340010643005,N/A
p6_removing_duplicates,prompt_1,6,['def funcImp(arg1):\n    unique_list = list(set(arg1))\n    unique_list.sort()\n    return unique_list'],100000,0.9139266000129282,0.9300236610043794,0.9593510001432151,N/A
p6_removing_duplicates,prompt_1,7,['def funcImp(arg1):\n    return list(set(arg1))'],1000,0.0009472998790442944,0.0010285070003010332,0.0012896000407636166,N/A
p6_removing_duplicates,prompt_1,7,['def funcImp(arg1):\n    return list(set(arg1))'],10000,0.028202899964526296,0.03024245200678706,0.04160159989260137,N/A
p6_removing_duplicates,prompt_1,7,['def funcImp(arg1):\n    return list(set(arg1))'],100000,0.5235962001606822,0.5448712569964118,0.5993083999492228,N/A
p6_removing_duplicates,prompt_1,8,['def funcImp(arg1):\n    return list(set(arg1))'],1000,0.0009748998563736677,0.0010391060006804764,0.0014102000277489424,N/A
p6_removing_duplicates,prompt_1,8,['def funcImp(arg1):\n    return list(set(arg1))'],10000,0.028712099883705378,0.030161088991444557,0.03322009998373687,N/A
p6_removing_duplicates,prompt_1,8,['def funcImp(arg1):\n    return list(set(arg1))'],100000,0.5273541000206023,0.5488323649927043,0.5630562000442296,N/A
p6_removing_duplicates,prompt_1,9,['def funcImp(arg1):\n    return list(set(arg1))'],1000,0.0009532000403851271,0.0010126640112139284,0.0012209999840706587,N/A
p6_removing_duplicates,prompt_1,9,['def funcImp(arg1):\n    return list(set(arg1))'],10000,0.028398700058460236,0.03034653000999242,0.03585939994081855,N/A
p6_removing_duplicates,prompt_1,9,['def funcImp(arg1):\n    return list(set(arg1))'],100000,0.5268288999795914,0.5461706850049086,0.5700159999541938,N/A
