Size,prompt_name,Function,Min,Average,Max,Minimum Average,Percentage
1000,prompt_1,p9_count_frequency,0.0023069998715072,0.007907261949568,0.4471594998613,0.0036019398888106,119.5278709156655
10000,prompt_1,p9_count_frequency,0.0274326000362634,6.040893398749734,600.0,0.0400669728209496,14976.9897834437
100000,prompt_1,p9_count_frequency,0.5948820000048727,6.762177930749529,600.0,0.756507060981286,793.8684487595032
1000,prompt_2,p9_count_frequency,0.0023015001788735,0.0036019398888106,0.010166099993512,0.0036019398888106,0.0
10000,prompt_2,p9_count_frequency,0.0269804999697953,0.0400669728209496,0.0792690999805927,0.0400669728209496,0.0
100000,prompt_2,p9_count_frequency,0.591457299888134,0.756507060981286,1.0721183998975905,0.756507060981286,0.0
1000,prompt_3,p9_count_frequency,0.0023141999263316,0.0038848346109967,0.012549600098282,0.0036019398888106,7.853954561121647
10000,prompt_3,p9_count_frequency,0.0268053000327199,0.0429408593488391,0.138202799949795,0.0400669728209496,7.172706909334685
100000,prompt_3,p9_count_frequency,0.592297000112012,0.7793936601577562,2.0144338000100106,0.756507060981286,3.025298818332701
1000,prompt_4,p9_count_frequency,0.0023274000268429,0.0039760840809762,0.0147855998948216,0.0036019398888106,10.387296948732441
10000,prompt_4,p9_count_frequency,0.0270511999260634,0.043616272485368,0.145244900137186,0.0400669728209496,8.858417331100686
100000,prompt_4,p9_count_frequency,0.5896549001336098,0.7859785928690782,1.2075789000373334,0.756507060981286,3.895737846724649
1000,prompt_5,p9_count_frequency,0.002329200040549,0.0147659342015406,1.0963472998701036,0.0036019398888106,309.9439373602782
10000,prompt_5,p9_count_frequency,0.027393499854952,0.0554541198885528,1.2216023998335004,0.0400669728209496,38.40356778727691
100000,prompt_5,p9_count_frequency,0.5938480000477284,0.8056699660383021,2.151785099878907,0.756507060981286,6.498671009527077
1000,prompt_6,p9_count_frequency,0.002424499951303,0.0941252440498664,5.818912300281227,0.0036019398888106,2513.1819784740383
10000,prompt_6,p9_count_frequency,0.0277968998998403,0.1897352593034937,5.840224199928343,0.0400669728209496,373.5452816747061
100000,prompt_6,p9_count_frequency,0.6150376000441611,15.45396089759973,600.0,0.756507060981286,1942.8045810377466
1000,prompt_7,p9_count_frequency,0.0023129000328481,0.090364700108466,5.578927199821919,0.0036019398888106,2408.7786830974965
10000,prompt_7,p9_count_frequency,0.0273865996859967,0.1323307906980976,5.700946799945086,0.0400669728209496,230.27399222160986
100000,prompt_7,p9_count_frequency,0.5915486002340913,7.265864020182792,600.0,0.756507060981286,860.4489362938716
