problem,prompt_name,code_index,code_segment,Size,Min,Average,Max,Exception
p8_reverse_list,prompt_1,1,"['def funcImp(arg1):\n    reversed_list = []\n    for i in range(len(arg1) - 1, -1, -1):\n        reversed_list.append(arg1[i])\n    return reversed_list']",1000,0.0019145000260323286,0.0020015770103782417,0.002190500032156706,N/A
p8_reverse_list,prompt_1,1,"['def funcImp(arg1):\n    reversed_list = []\n    for i in range(len(arg1) - 1, -1, -1):\n        reversed_list.append(arg1[i])\n    return reversed_list']",10000,0.01845919992774725,0.019669735997449606,0.02618839987553656,N/A
p8_reverse_list,prompt_1,1,"['def funcImp(arg1):\n    reversed_list = []\n    for i in range(len(arg1) - 1, -1, -1):\n        reversed_list.append(arg1[i])\n    return reversed_list']",100000,0.1916767000220716,0.20517889000009745,0.24187949998304248,N/A
p8_reverse_list,prompt_1,2,['def funcImp(arg1):\n    arg1.reverse()\n    return arg1'],1000,2.7499860152602196e-05,2.8338993433862925e-05,3.8400059565901756e-05,N/A
p8_reverse_list,prompt_1,2,['def funcImp(arg1):\n    arg1.reverse()\n    return arg1'],10000,0.00023450003936886787,0.0002444080077111721,0.0003315999638289213,N/A
p8_reverse_list,prompt_1,2,['def funcImp(arg1):\n    arg1.reverse()\n    return arg1'],100000,0.0022102000657469034,0.002326118992641568,0.002536599989980459,N/A
p8_reverse_list,prompt_1,3,['def funcImp(arg1):\n    return list(reversed(arg1))'],1000,0.00019069993868470192,0.000208404001314193,0.00023820018395781517,N/A
p8_reverse_list,prompt_1,3,['def funcImp(arg1):\n    return list(reversed(arg1))'],10000,0.0018672998994588852,0.0019523240020498634,0.002167399972677231,N/A
p8_reverse_list,prompt_1,3,['def funcImp(arg1):\n    return list(reversed(arg1))'],100000,0.023897100007161498,0.02796766101149842,0.04069280019029975,N/A
p8_reverse_list,prompt_1,4,['def funcImp(arg1):\n    arg1.reverse()\n    for i in arg1:\n        pass'],1000,0.0004437000025063753,0.0005104489903897048,0.0006644998211413622,N/A
p8_reverse_list,prompt_1,4,['def funcImp(arg1):\n    arg1.reverse()\n    for i in arg1:\n        pass'],10000,0.004906299989670515,0.005283357999287546,0.0064431000500917435,N/A
p8_reverse_list,prompt_1,4,['def funcImp(arg1):\n    arg1.reverse()\n    for i in arg1:\n        pass'],100000,0.05297790002077818,0.05612619600491598,0.06273440015502274,N/A
p8_reverse_list,prompt_1,5,['def funcImp(arg1):\n    arg1.reverse()\n    for num in reversed(arg1):\n        pass'],1000,0.0004885999951511621,0.0006005929922685027,0.0006639000494033098,N/A
p8_reverse_list,prompt_1,5,['def funcImp(arg1):\n    arg1.reverse()\n    for num in reversed(arg1):\n        pass'],10000,0.005571600049734116,0.006117168008349836,0.011098199989646673,N/A
p8_reverse_list,prompt_1,5,['def funcImp(arg1):\n    arg1.reverse()\n    for num in reversed(arg1):\n        pass'],100000,0.06068860017694533,0.06586499300785363,0.07215059990994632,N/A
p8_reverse_list,prompt_1,6,['def funcImp(arg1):\n    reversed_list = list(reversed(arg1))\n    for i in reversed_list:\n        pass'],1000,0.0006226999685168266,0.0007081250008195639,0.0008134001400321722,N/A
p8_reverse_list,prompt_1,6,['def funcImp(arg1):\n    reversed_list = list(reversed(arg1))\n    for i in reversed_list:\n        pass'],10000,0.006741899996995926,0.007319972014520317,0.010766700142994523,N/A
p8_reverse_list,prompt_1,6,['def funcImp(arg1):\n    reversed_list = list(reversed(arg1))\n    for i in reversed_list:\n        pass'],100000,0.07516560005024076,0.08690451698843389,0.10010079992935061,N/A
