Size,prompt_name,Function,Min,Average,Max,Minimum Average,Percentage
1000,prompt_1,p10_maximum_product_subarray,0.0350345000624656,0.0672483418814837,0.1600087000988423,0.0623500636328553,7.856091819683808
10000,prompt_1,p10_maximum_product_subarray,2.448505099862814,3.860439306068423,8.803695799782872,3.544827017612969,8.903460927353864
1000,prompt_2,p10_maximum_product_subarray,0.0366903999820351,0.0645321553594897,0.1428688000887632,0.0623500636328553,3.49974258163314
10000,prompt_2,p10_maximum_product_subarray,2.447059199679643,3.773849796905221,9.534092599991707,3.544827017612969,6.460760374323497
1000,prompt_3,p10_maximum_product_subarray,0.0362892998382449,0.0712413329729344,0.2958359001204371,0.0623500636328553,14.260241003818091
10000,prompt_3,p10_maximum_product_subarray,2.446316000074148,3.741122818653334,5.498117699753493,3.544827017612969,5.537528349480572
1000,prompt_4,p10_maximum_product_subarray,0.0395355000000563,0.0644930365960106,0.1679223999381065,0.0623500636328553,3.437002046660411
10000,prompt_4,p10_maximum_product_subarray,2.413463099999717,3.7222406989629055,5.429460399784148,3.544827017612969,5.004861463434797
1000,prompt_5,p10_maximum_product_subarray,0.0298685000016121,0.0665184202608823,0.3017165999917779,0.0623500636328553,6.685408779327188
10000,prompt_5,p10_maximum_product_subarray,2.3364035000049626,3.544827017612969,5.398518900001363,3.544827017612969,0.0
1000,prompt_6,p10_maximum_product_subarray,0.0377960999903734,0.0637780587312324,0.2257670999970287,0.0623500636328553,2.290286513235611
10000,prompt_6,p10_maximum_product_subarray,2.451080600003479,3.780066480967452,6.291840899997624,3.544827017612969,6.63613378553206
1000,prompt_7,p10_maximum_product_subarray,0.0329404000076465,0.0623500636328553,0.2444515999814029,0.0623500636328553,0.0
10000,prompt_7,p10_maximum_product_subarray,2.4037218999874312,3.5959966465690867,5.14583130000392,3.544827017612969,1.443501437499607
