Size,prompt_name,Function,Min,Average,Max,Minimum Average,Percentage
1000,prompt_1,p15_pascal_triangle,1.0000017937272789e-05,0.0092859571833609,0.0501946000149473,0.0084280837708259,10.178748050708247
10000,prompt_1,p15_pascal_triangle,9.90001717582345e-06,0.0092954871224355,0.0518268999876454,0.0084130578335315,10.488805691872773
100000,prompt_1,p15_pascal_triangle,9.800016414374111e-06,0.0092828615919189,0.0515312000061385,0.008404926687702,10.445479619726902
1000,prompt_2,p15_pascal_triangle,9.599956683814526e-06,0.0088976963265674,0.1059918000246398,0.0084280837708259,5.571996773063398
10000,prompt_2,p15_pascal_triangle,9.700015652924776e-06,0.0088996785407949,0.1055705000180751,0.0084130578335315,5.784112232343149
100000,prompt_2,p15_pascal_triangle,9.60001489147544e-06,0.0089075103371964,0.1057664999971166,0.008404926687702,5.979631568110823
1000,prompt_3,p15_pascal_triangle,9.800016414374111e-06,0.0084280837708259,0.0377587000257335,0.0084280837708259,0.0
10000,prompt_3,p15_pascal_triangle,1.0000017937272789e-05,0.0084130578335315,0.0385662000044249,0.0084130578335315,0.0
100000,prompt_3,p15_pascal_triangle,9.899958968162537e-06,0.008404926687702,0.0371304000145755,0.008404926687702,0.0
1000,prompt_4,p15_pascal_triangle,1.2399978004395962e-05,0.0100016697272575,0.1729620999540202,0.0084280837708259,18.67074413615371
10000,prompt_4,p15_pascal_triangle,1.1999974958598614e-05,0.0099897923538016,0.1698794999974779,0.0084130578335315,18.7415152905022
100000,prompt_4,p15_pascal_triangle,1.2199976481497288e-05,0.0099956445354789,0.1704527999972924,0.008404926687702,18.926016928909355
1000,prompt_5,p15_pascal_triangle,9.500014130026102e-06,0.0179808054268791,2.9879095999640413,0.0084280837708259,113.34393339943145
10000,prompt_5,p15_pascal_triangle,9.800016414374111e-06,0.0179388749324114,2.9525103000341915,0.0084130578335315,113.22657335021908
100000,prompt_5,p15_pascal_triangle,9.800016414374111e-06,0.0179139276515244,2.962359800003469,0.008404926687702,113.13603695955933
1000,prompt_6,p15_pascal_triangle,9.7999582067132e-06,0.0509288028754671,2.949388200009708,0.0084280837708259,504.27499607631916
10000,prompt_6,p15_pascal_triangle,9.800016414374111e-06,0.0509520224746374,2.967698599968571,0.0084130578335315,505.6302414986438
100000,prompt_6,p15_pascal_triangle,9.500014130026102e-06,0.0512260588996286,2.98648989998037,0.008404926687702,509.4765701476258
1000,prompt_7,p15_pascal_triangle,9.90001717582345e-06,0.0162584552345488,0.8699746000347659,0.0084280837708259,92.90808772959751
10000,prompt_7,p15_pascal_triangle,9.90001717582345e-06,0.0162413094998859,0.8698820000281557,0.0084130578335315,93.04882744480527
100000,prompt_7,p15_pascal_triangle,9.999959729611874e-06,0.0162443198366636,0.8650366999791004,0.008404926687702,93.27140426378874
